source_path,section,corpus_id,type,primary_workbook
web/www/horas/Latin/Tempora,&lectio(2),shared-1887e51539a1b3057a7c,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 2,shared-1887e51539a1b3057a7c,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Tempora,&lectio(3),shared-189364e1fc382c550c65,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 3,shared-189364e1fc382c550c65,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Martyrologium,anticipated day from Divinum Officium Latin Martyrologium,shared-1895ea5cbf758cd49ea0,martyrology,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Prima.txt,Martyrologium{anticipatur},shared-1895ea5cbf758cd49ea0,martyrology,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-18a328a3b96063b5dd47,antiphon,workbooks/by-season/eastertide.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-18a328a3b96063b5dd47,antiphon,workbooks/by-season/eastertide.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita ad magnificat,shared-18adffa90a99f6e9149c,antiphon,workbooks/core/core.md
web/www/horas/Ordinarium/Vespera.txt,Antiphona repetita ad magnificat,shared-18adffa90a99f6e9149c,antiphon,workbooks/core/core.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Capitulum,shared-18b2a285e8a0a2ec9073,capitulum,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Capitulum,shared-18b2a285e8a0a2ec9073,capitulum,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Minor.txt,Hymnus omittitur,shared-18bb269930a42e4adab5,rubric,workbooks/by-type/rubric.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona,shared-18d4c31b059525417605,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona,shared-18d4c31b059525417605,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona,shared-18dbdd865e251f4da45d,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona,shared-18dbdd865e251f4da45d,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona ad magnificat,shared-18ddefd5b3586e295f71,antiphon,workbooks/core/core.md
web/www/horas/Ordinarium/Vespera.txt,Antiphona ad magnificat,shared-18ddefd5b3586e295f71,antiphon,workbooks/core/core.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita ad benedictus,shared-18df7aec8dc3758e8094,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita ad benedictus,shared-18df7aec8dc3758e8094,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Psalmorum/Psalm13.txt,Psalm 13,shared-18e0a21dff8054992552,psalm,workbooks/by-type/psalm.md
web/www/horas/Ordinarium/Matutinum.txt,Psalmus 13 [1],shared-18e0a21dff8054992552,psalm,workbooks/by-type/psalm.md
web/www/horas/Latin/Psalterium/Special/Minor Special.txt,Antiphona,shared-18e0b945fd8d91c580d7,antiphon,workbooks/core/high-priority.md
web/www/horas/Ordinarium/Minor.txt,Antiphona,shared-18e0b945fd8d91c580d7,antiphon,workbooks/core/high-priority.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-18e4fe7b71d8a0c7ca1a,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Oratio{ex Proprio de Tempore},shared-18e4fe7b71d8a0c7ca1a,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Responsorium 2,shared-18e8b976a63d92cbba68,matins-responsory,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Responsorium 2,shared-18e8b976a63d92cbba68,matins-responsory,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Antiphona repetita,shared-18e8c561feeadbbfc939,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Antiphona repetita,shared-18e8c561feeadbbfc939,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-190b1f850b0580a61b4c,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Oratio{ex Proprio Sanctorum},shared-190b1f850b0580a61b4c,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona,shared-190c20b04cad06322ea6,antiphon,workbooks/by-season/lent-passiontide.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona,shared-190c20b04cad06322ea6,antiphon,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Psalterium/Special/Prima Special.txt,Antiphona repetita,shared-190e583a62dcff780f29,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Prima.txt,Antiphona repetita,shared-190e583a62dcff780f29,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Antiphona repetita,shared-191473f863e7948759c9,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Antiphona repetita,shared-191473f863e7948759c9,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1915244a628cb2f6a958,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Minor.txt,Oratio{ex Proprio de Tempore},shared-1915244a628cb2f6a958,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Pater noster,shared-1929d74de158a2f78fdb,prayer,workbooks/core/core.md
web/www/horas/Latin/Psalterium/Common/Rubricae.txt,rubrica examen,shared-1929d74de158a2f78fdb,prayer,workbooks/core/core.md
web/www/horas/Ordinarium/Minor.txt,Oratio{ex Proprio de Tempore},shared-1929d74de158a2f78fdb,prayer,workbooks/core/core.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-19405e034f77fba0053f,antiphon,workbooks/by-season/septuagesima.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-19405e034f77fba0053f,antiphon,workbooks/by-season/septuagesima.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Versus,shared-194ed0940d12d7f89b98,versicle,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Versus,shared-194ed0940d12d7f89b98,versicle,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita ad magnificat,shared-195207477cd9a4c6cfa4,antiphon,workbooks/core/core.md
web/www/horas/Ordinarium/Vespera.txt,Antiphona repetita ad magnificat,shared-195207477cd9a4c6cfa4,antiphon,workbooks/core/core.md
web/www/horas/Latin/Martyrologium,anticipated day from Divinum Officium Latin Martyrologium,shared-19534a72a6493f793d93,martyrology,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Prima.txt,Martyrologium{anticipatur},shared-19534a72a6493f793d93,martyrology,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Antiphona repetita,shared-195d3258c5876c494485,antiphon,workbooks/by-season/christmastide.md
web/www/horas/Ordinarium/Matutinum.txt,Antiphona repetita,shared-195d3258c5876c494485,antiphon,workbooks/by-season/christmastide.md
web/www/horas/Latin/Commune,&lectio(1),shared-1973c5995e412beb3254,reading,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Sancti,&lectio(1),shared-1973c5995e412beb3254,reading,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Tempora,&lectio(1),shared-1973c5995e412beb3254,reading,workbooks/by-season/lent-passiontide.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 1,shared-1973c5995e412beb3254,reading,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Antiphona repetita,shared-1974a0b76017291e679f,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Antiphona repetita,shared-1974a0b76017291e679f,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona ad magnificat,shared-1979911b66eafa0c9d38,antiphon,workbooks/core/core.md
web/www/horas/Ordinarium/Vespera.txt,Antiphona ad magnificat,shared-1979911b66eafa0c9d38,antiphon,workbooks/core/core.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona,shared-19844e705b97eea32964,antiphon,workbooks/by-season/lent-passiontide.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona,shared-19844e705b97eea32964,antiphon,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona ad magnificat,shared-1987b64275dd36e5a679,antiphon,workbooks/core/core.md
web/www/horas/Ordinarium/Vespera.txt,Antiphona ad magnificat,shared-1987b64275dd36e5a679,antiphon,workbooks/core/core.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-19882d082095e917f0b5,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Oratio{ex Proprio Sanctorum},shared-19882d082095e917f0b5,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona,shared-1997cd29c4ad1bd821ae,antiphon,workbooks/by-season/advent.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona,shared-1997cd29c4ad1bd821ae,antiphon,workbooks/by-season/advent.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita ad benedictus,shared-1999f74ec0705f654dad,antiphon,workbooks/by-season/christmastide.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita ad benedictus,shared-1999f74ec0705f654dad,antiphon,workbooks/by-season/christmastide.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Versus,shared-19a15361a241301350b2,versicle,workbooks/by-season/christmastide.md
web/www/horas/Ordinarium/Laudes.txt,Versus,shared-19a15361a241301350b2,versicle,workbooks/by-season/christmastide.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Antiphona,shared-19a9488c2fcb83d90af2,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Ordinarium/Matutinum.txt,Antiphona,shared-19a9488c2fcb83d90af2,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-19c616b358c8da73280c,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Vespera.txt,Oratio{ex Proprio Sanctorum},shared-19c616b358c8da73280c,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Minor Special.txt,Versus,shared-19cbc0a7ab6d3f63c3ad,versicle,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Minor.txt,Versus,shared-19cbc0a7ab6d3f63c3ad,versicle,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Psalmorum/Psalm88.txt,Psalm 88,shared-19ce10c30b0f24979a32,psalm,workbooks/by-season/christmastide.md
web/www/horas/Ordinarium/Matutinum.txt,Psalmus 88(2-37) [7],shared-19ce10c30b0f24979a32,psalm,workbooks/by-season/christmastide.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona ad benedictus,shared-19d049c74f76fe830d33,antiphon,workbooks/by-season/eastertide.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona ad benedictus,shared-19d049c74f76fe830d33,antiphon,workbooks/by-season/eastertide.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Responsorium 1,shared-19da21fbfe9d24271662,matins-responsory,workbooks/by-season/septuagesima.md
web/www/horas/Ordinarium/Matutinum.txt,Responsorium 1,shared-19da21fbfe9d24271662,matins-responsory,workbooks/by-season/septuagesima.md
web/www/horas/Latin/Commune,&lectio(3),shared-19db2f31b9037eb206a1,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Sancti,&lectio(3),shared-19db2f31b9037eb206a1,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 3,shared-19db2f31b9037eb206a1,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-19e059ad77cf1b4c8d69,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-19e059ad77cf1b4c8d69,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Latin/Tempora,&lectio(2),shared-19e10c9862d7a2f965af,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 2,shared-19e10c9862d7a2f965af,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita ad benedictus,shared-19ecf7e1eeb9b9fcb741,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita ad benedictus,shared-19ecf7e1eeb9b9fcb741,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-19ee65ab64dce5a08349,antiphon,workbooks/core/high-priority.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-19ee65ab64dce5a08349,antiphon,workbooks/core/high-priority.md
web/www/horas/Latin/Psalterium/Special/Minor Special.txt,Capitulum,shared-19f1472eb8b0d85708f8,capitulum,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Minor.txt,Capitulum,shared-19f1472eb8b0d85708f8,capitulum,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Minor Special.txt,Antiphona repetita,shared-19f512b3db42186d72c7,antiphon,workbooks/core/high-priority.md
web/www/horas/Ordinarium/Completorium.txt,Antiphona repetita,shared-19f512b3db42186d72c7,antiphon,workbooks/core/high-priority.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1a034ec5935337a285f1,prayer,workbooks/by-season/lent-passiontide.md
web/www/horas/Ordinarium/Minor.txt,Oratio{ex Proprio de Tempore},shared-1a034ec5935337a285f1,prayer,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-1a0a9c05936b5879ce29,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-1a0a9c05936b5879ce29,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Latin/Commune,&lectio(3),shared-1a1eb8449578f82af96d,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Sancti,&lectio(3),shared-1a1eb8449578f82af96d,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 3,shared-1a1eb8449578f82af96d,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Antiphona,shared-1a229cf1da125cfe8aed,antiphon,workbooks/by-season/septuagesima.md
web/www/horas/Ordinarium/Matutinum.txt,Antiphona,shared-1a229cf1da125cfe8aed,antiphon,workbooks/by-season/septuagesima.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1a2d4f941844ee1f178b,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Oratio{ex Proprio de Tempore},shared-1a2d4f941844ee1f178b,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-1a406ef0b81305d00813,antiphon,workbooks/by-season/lent-passiontide.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-1a406ef0b81305d00813,antiphon,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona,shared-1a44bba66b864a740a91,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona,shared-1a44bba66b864a740a91,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona,shared-1a45dcff9be2f2ef732a,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona,shared-1a45dcff9be2f2ef732a,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Antiphona,shared-1a48c28bb051bb1d0e68,antiphon,workbooks/by-season/lent-passiontide.md
web/www/horas/Ordinarium/Matutinum.txt,Antiphona,shared-1a48c28bb051bb1d0e68,antiphon,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona ad magnificat,shared-1a4eea95e20c43d84941,antiphon,workbooks/core/core.md
web/www/horas/Ordinarium/Vespera.txt,Antiphona ad magnificat,shared-1a4eea95e20c43d84941,antiphon,workbooks/core/core.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona,shared-1a590a23fc4cf8ef22ab,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona,shared-1a590a23fc4cf8ef22ab,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Latin/Psalterium/Psalmorum/Psalm46.txt,Psalm 46,shared-1a72eef2d57a33fbb114,psalm,workbooks/by-type/psalm.md
web/www/horas/Ordinarium/Laudes.txt,Psalmus 46 [1],shared-1a72eef2d57a33fbb114,psalm,workbooks/by-type/psalm.md
web/www/horas/Latin/Psalterium/Special/Minor Special.txt,Antiphona,shared-1a8425ebd48bf04d0eac,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Minor.txt,Antiphona,shared-1a8425ebd48bf04d0eac,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-1a8545afe9534e4abfcd,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-1a8545afe9534e4abfcd,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1a8fa7f54fcfd8159e33,prayer,workbooks/by-season/eastertide.md
web/www/horas/Ordinarium/Matutinum.txt,Oratio{ex Proprio Sanctorum},shared-1a8fa7f54fcfd8159e33,prayer,workbooks/by-season/eastertide.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1a93c4d8be5902dc7cf8,commemoration,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Commemoratio Ss. Mauritii et Sociorum Martyrum,shared-1a93c4d8be5902dc7cf8,commemoration,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Minor Special.txt,Antiphona repetita,shared-1a97900e85545891ff2e,antiphon,workbooks/by-season/septuagesima.md
web/www/horas/Ordinarium/Minor.txt,Antiphona repetita,shared-1a97900e85545891ff2e,antiphon,workbooks/by-season/septuagesima.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-1a9a74ad61902d4108f7,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-1a9a74ad61902d4108f7,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-1aa4adbe91fa1167fa7c,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-1aa4adbe91fa1167fa7c,antiphon,workbooks/by-type/antiphon.md
web/www/horas/Latin/Martyrologium,anticipated day from Divinum Officium Latin Martyrologium,shared-1aac39783d90881c336e,martyrology,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Prima.txt,Martyrologium{anticipatur},shared-1aac39783d90881c336e,martyrology,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1aac9bef59fea3179907,prayer,workbooks/by-season/eastertide.md
web/www/horas/Ordinarium/Minor.txt,Oratio{ex Proprio Sanctorum},shared-1aac9bef59fea3179907,prayer,workbooks/by-season/eastertide.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Responsorium 4,shared-1abba69dac6ffb663eae,matins-responsory,workbooks/by-season/christmastide.md
web/www/horas/Ordinarium/Matutinum.txt,Responsorium 4,shared-1abba69dac6ffb663eae,matins-responsory,workbooks/by-season/christmastide.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1ac7d1eba210edd54c7c,prayer,workbooks/by-season/eastertide.md
web/www/horas/Ordinarium/Laudes.txt,Oratio{ex Proprio Sanctorum},shared-1ac7d1eba210edd54c7c,prayer,workbooks/by-season/eastertide.md
web/www/horas/Latin/Psalterium/Psalmorum/Psalm97.txt,Psalm 97,shared-1acf03167047f2b90d10,psalm,workbooks/by-type/psalm.md
web/www/horas/Ordinarium/Laudes.txt,Psalmus 97 [1],shared-1acf03167047f2b90d10,psalm,workbooks/by-type/psalm.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Versiculus,shared-1ad411ed7a9ba253c56a,versicle,workbooks/by-season/lent-passiontide.md
web/www/horas/Ordinarium/Matutinum.txt,Versiculus,shared-1ad411ed7a9ba253c56a,versicle,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Martyrologium,anticipated day from Divinum Officium Latin Martyrologium,shared-1ad775adfa774fe1c0d6,martyrology,workbooks/by-season/septuagesima.md
web/www/horas/Ordinarium/Prima.txt,Martyrologium{anticipatur},shared-1ad775adfa774fe1c0d6,martyrology,workbooks/by-season/septuagesima.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita,shared-1ad816c2f95e42fa4bfd,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Antiphona repetita,shared-1ad816c2f95e42fa4bfd,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Tempora,&lectio(1),shared-1ae9090cb2007c9c8e47,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 1,shared-1ae9090cb2007c9c8e47,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Versus,shared-1b00aa12bc28795703a2,versicle,workbooks/by-type/versicle.md
web/www/horas/Ordinarium/Laudes.txt,Versus,shared-1b00aa12bc28795703a2,versicle,workbooks/by-type/versicle.md
web/www/horas/Latin/Martyrologium,anticipated day from Divinum Officium Latin Martyrologium,shared-1b048fee33d3494dc19b,martyrology,workbooks/by-season/lent-passiontide.md
web/www/horas/Ordinarium/Prima.txt,Martyrologium{anticipatur},shared-1b048fee33d3494dc19b,martyrology,workbooks/by-season/lent-passiontide.md
web/www/horas/Latin/Martyrologium,anticipated day from Divinum Officium Latin Martyrologium,shared-1b077c3e9b42550a84f6,martyrology,workbooks/by-season/eastertide.md
web/www/horas/Ordinarium/Prima.txt,Martyrologium{anticipatur},shared-1b077c3e9b42550a84f6,martyrology,workbooks/by-season/eastertide.md
web/www/horas/Latin/Psalterium/Psalmorum/Psalm28.txt,Psalm 28,shared-1b0823b44f138bac5873,psalm,workbooks/by-type/psalm.md
web/www/horas/Ordinarium/Laudes.txt,Psalmus 28 [3],shared-1b0823b44f138bac5873,psalm,workbooks/by-type/psalm.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1b21c4ed9a7de3f979dd,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Minor.txt,Oratio{ex Proprio Sanctorum},shared-1b21c4ed9a7de3f979dd,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Tempora,&lectio(2),shared-1b2934b6f4781c5f732e,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 2,shared-1b2934b6f4781c5f732e,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Antiphona repetita,shared-1b2edc2b8d4a5763eeac,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Antiphona repetita,shared-1b2edc2b8d4a5763eeac,antiphon,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Commune,&lectio(3),shared-1b30bf427c45e90a1720,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Sancti,&lectio(3),shared-1b30bf427c45e90a1720,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 3,shared-1b30bf427c45e90a1720,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Special/Major Special.txt,Antiphona repetita ad magnificat,shared-1b38cf2fe1ba6111033c,antiphon,workbooks/core/core.md
web/www/horas/Ordinarium/Vespera.txt,Antiphona repetita ad magnificat,shared-1b38cf2fe1ba6111033c,antiphon,workbooks/core/core.md
web/www/horas/Latin/Psalterium/Special/Matutinum Special.txt,Versiculus,shared-1b3ba6cde0dcd0128660,versicle,workbooks/by-season/christmastide.md
web/www/horas/Ordinarium/Matutinum.txt,Versiculus,shared-1b3ba6cde0dcd0128660,versicle,workbooks/by-season/christmastide.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1b3e0d54c4aa33f583d1,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Laudes.txt,Oratio{ex Proprio Sanctorum},shared-1b3e0d54c4aa33f583d1,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1b3e7ddfbb942e432c99,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Minor.txt,Oratio{ex Proprio de Tempore},shared-1b3e7ddfbb942e432c99,prayer,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Tempora,&lectio(1),shared-1b4020732140fad8883c,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 1,shared-1b4020732140fad8883c,reading,workbooks/by-season/time-after-pentecost.md
web/www/horas/Latin/Psalterium/Common/Prayers.txt,Dominus_vobiscum,shared-1b4151d740668e009471,prayer,workbooks/by-season/advent.md
web/www/horas/Ordinarium/Minor.txt,Oratio{ex Proprio de Tempore},shared-1b4151d740668e009471,prayer,workbooks/by-season/advent.md
web/www/horas/Latin/Tempora,&lectio(2),shared-1b4e018b710664793e6d,reading,workbooks/by-season/christmastide.md
web/www/horas/Ordinarium/Matutinum.txt,Lectio 2,shared-1b4e018b710664793e6d,reading,workbooks/by-season/christmastide.md
web/www/horas/Latin/Commune,&lectio(2),shared-1b50b7095feb987cd9af,reading,workbooks/by-season/lent-passiontide.md
